date,time,temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,precipitation,precipitation_accumulation,condition
28/11/2016,3:50 pm,43 F ,32 F ,66%,SSW,6 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,4:20 pm,43 F ,34 F ,70%,SSW,6 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,4:50 pm,41 F ,34 F ,76%,SSW,5 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,5:20 pm,43 F ,32 F ,66%,S,5 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,5:50 pm,41 F ,32 F ,70%,SSW,6 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,6:20 pm,41 F ,32 F ,70%,S,3 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,6:50 pm,37 F ,32 F ,81%,WSW,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,7:20 pm,37 F ,32 F ,81%,VAR,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,7:50 pm,34 F ,30 F ,87%,VAR,2 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,8:20 pm,34 F ,30 F ,87%,CALM,0 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,8:50 pm,34 F ,32 F ,93%,CALM,0 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,9:20 pm,34 F ,32 F ,93%,W,2 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,9:50 pm,34 F ,32 F ,93%,VAR,3 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Cloudy
28/11/2016,10:20 pm,32 F ,30 F ,93%,WSW,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,10:50 pm,34 F ,30 F ,87%,SW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,11:20 pm,32 F ,30 F ,93%,WSW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,11:50 pm,32 F ,28 F ,87%,SW,6 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,12:20 am,34 F ,30 F ,87%,WSW,6 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,12:50 am,34 F ,32 F ,93%,WSW,6 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,1:20 am,36 F ,34 F ,93%,WSW,6 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,1:50 am,39 F ,34 F ,81%,W,7 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,2:20 am,39 F ,34 F ,81%,W,6 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,2:50 am,39 F ,34 F ,81%,WSW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,3:20 am,39 F ,36 F ,87%,WSW,9 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,3:50 am,39 F ,36 F ,87%,SW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,4:20 am,41 F ,36 F ,81%,SW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,4:50 am,39 F ,36 F ,87%,SW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,5:20 am,41 F ,36 F ,81%,SW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,5:50 am,41 F ,36 F ,81%,WSW,9 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,6:20 am,41 F ,36 F ,81%,SW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,6:50 am,41 F ,36 F ,81%,SW,10 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,7:20 am,41 F ,36 F ,81%,WSW,7 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,7:50 am,41 F ,36 F ,81%,WSW,9 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,8:20 am,41 F ,36 F ,81%,WSW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,8:50 am,43 F ,32 F ,66%,W,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
29/11/2016,9:20 am,41 F ,32 F ,70%,WSW,10 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,9:50 am,41 F ,34 F ,76%,WSW,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,10:20 am,41 F ,34 F ,76%,W,7 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,10:50 am,43 F ,34 F ,70%,WSW,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,11:20 am,43 F ,36 F ,76%,WSW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,11:50 am,45 F ,36 F ,71%,WSW,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,12:20 pm,45 F ,37 F ,76%,SW,14 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,12:50 pm,46 F ,37 F ,71%,WSW,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,1:20 pm,46 F ,37 F ,71%,WSW,16 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,1:50 pm,45 F ,37 F ,76%,WSW,16 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,2:20 pm,45 F ,39 F ,81%,WSW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,2:50 pm,45 F ,39 F ,81%,WSW,15 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,3:20 pm,45 F ,39 F ,81%,SW,14 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
29/11/2016,3:50 pm,45 F ,39 F ,81%,WSW,9 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
29/11/2016,4:20 pm,45 F ,39 F ,81%,SW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,4:50 pm,45 F ,39 F ,81%,SW,15 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,5:20 pm,45 F ,39 F ,81%,WSW,15 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,5:50 pm,45 F ,39 F ,81%,SW,16 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
29/11/2016,6:20 pm,45 F ,41 F ,87%,WSW,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
29/11/2016,6:50 pm,45 F ,41 F ,87%,WSW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,7:20 pm,45 F ,41 F ,87%,WSW,10 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
29/11/2016,7:50 pm,45 F ,41 F ,87%,WSW,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,8:20 pm,43 F ,39 F ,87%,SW,10 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,8:50 pm,43 F ,39 F ,87%,WSW,10 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,9:20 pm,41 F ,37 F ,87%,WSW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,9:50 pm,43 F ,37 F ,81%,WSW,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,10:20 pm,43 F ,37 F ,81%,WSW,9 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,10:50 pm,41 F ,37 F ,87%,WSW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,11:20 pm,39 F ,37 F ,93%,WSW,10 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
29/11/2016,11:50 pm,41 F ,37 F ,87%,WSW,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
30/11/2016,12:20 am,41 F ,36 F ,81%,WSW,9 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
30/11/2016,12:50 am,39 F ,36 F ,87%,WSW,9 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
30/11/2016,1:20 am,39 F ,36 F ,87%,WSW,10 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
30/11/2016,1:50 am,41 F ,37 F ,87%,SW,10 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
30/11/2016,2:20 am,41 F ,36 F ,81%,SW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
30/11/2016,2:50 am,43 F ,37 F ,81%,SW,15 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
30/11/2016,3:20 am,43 F ,37 F ,81%,SW,12 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
30/11/2016,3:50 am,41 F ,36 F ,81%,WSW,8 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
30/11/2016,4:20 am,43 F ,36 F ,76%,SW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
30/11/2016,4:50 am,43 F ,37 F ,81%,SW,12 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
30/11/2016,5:20 am,45 F ,37 F ,76%,SW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
30/11/2016,5:50 am,45 F ,37 F ,76%,SW,12 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
30/11/2016,6:20 am,45 F ,37 F ,76%,WSW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
30/11/2016,6:50 am,45 F ,37 F ,76%,WSW,15 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,7:20 am,45 F ,37 F ,76%,WSW,12 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,7:50 am,45 F ,37 F ,76%,WSW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
30/11/2016,8:20 am,45 F ,37 F ,76%,WSW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
30/11/2016,8:50 am,45 F ,37 F ,76%,WSW,13 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
30/11/2016,9:20 am,45 F ,37 F ,76%,WSW,15 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
30/11/2016,9:50 am,45 F ,39 F ,81%,WSW,16 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
30/11/2016,10:20 am,46 F ,39 F ,76%,SW,15 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
30/11/2016,10:50 am,46 F ,39 F ,76%,SW,14 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,11:20 am,46 F ,39 F ,76%,WSW,16 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,11:50 am,48 F ,41 F ,76%,WSW,17 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,12:20 pm,48 F ,41 F ,76%,WSW,16 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
30/11/2016,12:50 pm,48 F ,41 F ,76%,WSW,18 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
30/11/2016,1:20 pm,48 F ,43 F ,82%,WSW,16 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
30/11/2016,1:50 pm,48 F ,43 F ,82%,WSW,14 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
30/11/2016,2:20 pm,48 F ,45 F ,87%,WSW,15 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,2:50 pm,48 F ,45 F ,87%,WSW,16 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,3:20 pm,50 F ,45 F ,82%,WSW,17 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,3:50 pm,50 F ,43 F ,76%,W,16 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,4:20 pm,50 F ,43 F ,76%,WSW,18 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,4:50 pm,50 F ,43 F ,76%,WSW,17 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,5:20 pm,50 F ,43 F ,76%,WSW,16 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,5:50 pm,50 F ,43 F ,76%,WSW,14 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,6:20 pm,50 F ,43 F ,76%,WSW,15 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,6:50 pm,50 F ,41 F ,71%,W,15 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,7:20 pm,50 F ,41 F ,71%,W,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,7:50 pm,48 F ,41 F ,76%,WSW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,8:20 pm,48 F ,41 F ,76%,WSW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,8:50 pm,48 F ,43 F ,82%,WSW,14 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,9:20 pm,50 F ,43 F ,76%,WSW,12 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,9:50 pm,50 F ,45 F ,82%,WSW,14 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
30/11/2016,10:20 pm,48 F ,45 F ,87%,WSW,14 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
30/11/2016,10:50 pm,48 F ,45 F ,87%,WSW,9 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
30/11/2016,11:20 pm,50 F ,43 F ,76%,WSW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
30/11/2016,11:50 pm,48 F ,43 F ,82%,WSW,10 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,12:20 am,48 F ,43 F ,82%,WSW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
01/12/2016,12:50 am,48 F ,43 F ,82%,W,15 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,1:20 am,48 F ,43 F ,82%,WSW,14 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
01/12/2016,1:50 am,50 F ,45 F ,82%,WSW,15 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
01/12/2016,2:20 am,50 F ,43 F ,76%,WSW,15 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
01/12/2016,2:50 am,48 F ,43 F ,82%,WSW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
01/12/2016,3:20 am,48 F ,43 F ,82%,WSW,15 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,3:50 am,50 F ,43 F ,76%,WSW,16 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,4:20 am,50 F ,43 F ,76%,WSW,12 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Cloudy
01/12/2016,4:50 am,50 F ,43 F ,76%,WSW,12 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Cloudy
01/12/2016,5:20 am,50 F ,41 F ,71%,W,13 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,5:50 am,50 F ,39 F ,66%,W,13 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,6:20 am,48 F ,39 F ,71%,WSW,10 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,6:50 am,46 F ,39 F ,76%,WSW,10 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,7:20 am,46 F ,39 F ,76%,WSW,9 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,7:50 am,46 F ,39 F ,76%,WSW,10 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,8:20 am,46 F ,37 F ,71%,WSW,12 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,8:50 am,46 F ,37 F ,71%,W,10 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,9:20 am,48 F ,37 F ,66%,W,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,9:50 am,48 F ,37 F ,66%,WSW,9 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,10:20 am,48 F ,37 F ,66%,WSW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,10:50 am,48 F ,39 F ,71%,WSW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,11:20 am,50 F ,39 F ,66%,WSW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,11:50 am,52 F ,39 F ,62%,W,12 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
01/12/2016,12:20 pm,50 F ,39 F ,66%,W,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
01/12/2016,12:50 pm,52 F ,39 F ,62%,WSW,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
01/12/2016,1:20 pm,52 F ,39 F ,62%,W,12 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
01/12/2016,1:50 pm,52 F ,39 F ,62%,W,10 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
01/12/2016,2:20 pm,52 F ,39 F ,62%,W,10 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Partly Cloudy
01/12/2016,2:50 pm,50 F ,39 F ,66%,WSW,10 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,3:20 pm,50 F ,39 F ,66%,WSW,9 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,3:50 pm,50 F ,39 F ,66%,WSW,8 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,4:20 pm,48 F ,39 F ,71%,W,8 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,4:50 pm,48 F ,39 F ,71%,WSW,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,5:20 pm,48 F ,39 F ,71%,W,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
01/12/2016,5:50 pm,48 F ,39 F ,71%,W,8 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
01/12/2016,6:20 pm,48 F ,39 F ,71%,W,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,6:50 pm,48 F ,39 F ,71%,W,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,7:20 pm,48 F ,39 F ,71%,VAR,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,7:50 pm,46 F ,41 F ,81%,VAR,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,8:20 pm,46 F ,41 F ,81%,WNW,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,8:50 pm,46 F ,41 F ,81%,VAR,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,9:20 pm,46 F ,41 F ,81%,SW,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,9:50 pm,46 F ,41 F ,81%,VAR,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
01/12/2016,10:20 pm,46 F ,41 F ,81%,W,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
01/12/2016,10:50 pm,46 F ,41 F ,81%,VAR,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
01/12/2016,11:20 pm,46 F ,41 F ,81%,W,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
01/12/2016,11:50 pm,43 F ,39 F ,87%,W,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,12:20 am,41 F ,39 F ,93%,W,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,12:50 am,41 F ,37 F ,87%,W,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,1:20 am,41 F ,39 F ,93%,W,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,1:50 am,37 F ,36 F ,93%,SW,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,2:20 am,39 F ,37 F ,93%,WSW,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,2:50 am,37 F ,36 F ,93%,VAR,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,3:20 am,37 F ,36 F ,93%,WSW,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,3:50 am,34 F ,34 F ,100%,VAR,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,4:20 am,34 F ,32 F ,93%,VAR,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,4:50 am,34 F ,34 F ,100%,VAR,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,5:20 am,37 F ,37 F ,100%,WSW,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,5:50 am,39 F ,39 F ,100%,W,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,6:20 am,41 F ,39 F ,93%,WSW,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,6:50 am,41 F ,39 F ,93%,W,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
02/12/2016,7:20 am,41 F ,39 F ,93%,WSW,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
02/12/2016,7:50 am,41 F ,37 F ,87%,WSW,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
02/12/2016,8:20 am,39 F ,37 F ,93%,WSW,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
02/12/2016,8:50 am,41 F ,37 F ,87%,W,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
02/12/2016,9:20 am,41 F ,39 F ,93%,WSW,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
02/12/2016,9:50 am,41 F ,39 F ,93%,WSW,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,10:20 am,43 F ,41 F ,93%,WSW,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,10:50 am,45 F ,41 F ,87%,WSW,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,11:20 am,43 F ,39 F ,87%,WSW,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,11:50 am,43 F ,39 F ,87%,WSW,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,12:20 pm,43 F ,39 F ,87%,SSW,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,12:50 pm,43 F ,41 F ,93%,WSW,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,1:20 pm,45 F ,41 F ,87%,NNW,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,1:50 pm,45 F ,41 F ,87%,N,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,2:20 pm,45 F ,41 F ,87%,N,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,2:50 pm,45 F ,41 F ,87%,N,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,3:20 pm,43 F ,41 F ,93%,NE,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,3:50 pm,43 F ,41 F ,93%,ENE,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
02/12/2016,4:20 pm,41 F ,39 F ,93%,NE,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
02/12/2016,4:50 pm,41 F ,39 F ,93%,N,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
02/12/2016,5:20 pm,41 F ,39 F ,93%,CALM,0 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
02/12/2016,5:50 pm,41 F ,39 F ,93%,CALM,0 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
02/12/2016,6:20 pm,41 F ,39 F ,93%,W,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
02/12/2016,6:50 pm,41 F ,39 F ,93%,CALM,0 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
02/12/2016,7:20 pm,39 F ,37 F ,93%,N,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Light Rain
